marine_species_richness,PD,co1_genetic_diversity_mean,long_deg,lat_deg,chl_max,chl_mean,chl_min,clt_max,clt_mean,clt_min,currentdirection_max,currentdirection_mean,currentdirection_min,currentvelocity_ltmax,currentvelocity_max,currentvelocity_mean,currentvelocity_min,dfe_max,dfe_mean,dfe_min,kdpar_max,kdpar_mean,kdpar_min,mlotst_max,mlotst_mean,mlotst_min,no3_max,no3_mean,no3_min,o2_max,o2_mean,o2_min,par_mean,par_min,phyc_max,phyc_mean,phyc_min,ph_max,ph_mean,ph_min,po4_max,po4_mean,po4_min,salinity_ltmax,salinity_ltmin,salinity_max,salinity_mean,salinity_min,salinity_range,siconc_max,siconc_mean,siconc_min,sithick_max,sithick_mean,sithick_min,si_max,si_mean,si_min,tas_max,tas_mean,tas_min,terrain_characteristics_aspect,terrain_characteristics_bea_max,terrain_characteristics_bea_mean,terrain_characteristics_bea_min,terrain_characteristics_rug,terrain_characteristics_slope,terrain_characteristics_topo,T_ltmax,T_ltmin,T_max,T_mean,T_min,T_range
36,11.74368843,0.004906537,-55.97579,-71.23536,0.9820086133206478,0.12465157860957155,0.029659380098473197,0.9381836836005604,0.6243001089701685,0.08748928879657722,312.73622882013916,264.6407283987469,0.971766303005795,0.028236223463320997,0.037070456014279496,0.019374655598186935,0.05692453749490204,0.0005808069750735978,0.0004369687663383156,0.0001978228925764492,0.0015780499761306151,0.0015780499761306151,0.0015780499761306151,215.9362571500268,55.88079444556589,10.528885841369627,31.81849257289284,30.920820672947798,28.485404351944872,369.6913044311879,327.87288923022476,310.82898271187014,,,4.981399511624557,0.5542827669643432,0.09050826855319824,8.072952974159248,8.023721649729753,8.008610067178804,2.2351697796687695,2.1808056030172476,2.059868200394873,34.5112736473629,33.571490830881785,34.55316898673692,34.18715860868972,32.84749851471793,1.7056704720189941,0.9928726918669162,0.963429351450155,0.9062672635418955,2.3891967507342877,1.4843558627370557,0.6465706699450264,110.13722948750313,105.02165969897243,96.80165187478715,-0.7275410895280174,-13.807984670560415,-27.519449079226263,62.837965763217404,-699.0,-680.5833129882812,-663.0,25.263893127441406,0.6344266934711306,0.9375228881835938,-1.7184151221037351,-1.8843926949232999,-1.555260774387077,-1.8187061187534241,-1.8967911675753375,0.3415303931882605
39,11.74368843,0.004906537,-52.11679,-71.23536,1.205450700224258,0.16282318597678058,0.027699320003612204,0.9095970720154715,0.6188618690151841,0.2370337303741929,310.16482045735603,256.89643473817455,14.89393270761548,0.025003474646912573,0.05035348268398641,0.015106246382182208,0.05096895661918157,0.0004657172526736273,0.0003267173276014209,7.223788547950147e-05,,,,292.30256728655996,75.3540350998063,10.528885841369629,32.02809499079418,30.883285390848,26.569038402716007,376.98762176109136,327.9005851932634,305.5361309616064,,,6.973130607293235,0.787893653695241,0.07901248607641781,8.09241020421876,8.026466485656107,8.004153415990952,2.247946920575865,2.181107961029675,1.9576942391527181,34.514219203065075,33.31076166513745,34.54804831401261,34.09818218078463,32.13436496281487,2.41368335119774,0.992857843271794,0.9544824626862218,0.8765219290171081,2.3787138682039863,1.2941891401735115,0.46124442580429903,111.24932766982424,104.88078715205086,89.12649937690841,-0.626505405964906,-13.682119342716362,-28.23404924249695,17.490830426187667,-2374.0,-2341.5556640625,-2308.0,54.885345458984375,0.7681345004527971,-1.816070556640625,-1.6993519321933082,-1.8877773073328639,-1.6282344829689384,-1.8095371506990736,-1.908370346383678,0.2801358634147397
38,11.12560158,0.004878521,-48.25779,-71.23536,1.4898812258445846,0.23973461600730306,0.027527674419833774,0.9487799876940576,0.6267168541427758,0.33488962374834724,299.71383199230024,241.35533642899026,13.98073531872851,0.025818903790812815,0.043759690520022744,0.015414472120232446,0.05985792148314816,0.00047364703291987006,0.00031026788791796607,7.074109018903001e-05,0.04912884539177652,0.04506284715538598,0.0409968488768296,326.4128897658879,67.20198658273925,10.52888584136963,32.09043555261727,30.4443603149245,25.791972825689943,374.9612823324106,333.76178473090823,310.9994268728155,,,8.593157718464871,1.2147949793185524,0.07710558800436865,8.092433195073768,8.03211399389183,8.00302857538359,2.252134789031846,2.1575845697268825,1.9024080732112478,34.50646489250118,33.287173155025066,34.54817844075723,34.09602093285418,32.09354104625745,2.454637394499784,0.9902980621759525,0.936847486586485,0.17498220418915794,2.0832140766609735,1.1787043907627412,0.11656063449523615,111.76732435700079,104.55034775055422,86.86237270811428,-0.5894495359654002,-13.486214873704625,-28.49821843106764,26.55460491727093,-2766.0,-2738.666748046875,-2711.0,47.256927490234375,0.6932845979597743,2.520782470703125,-1.6041539096892428,-1.8921541931871642,-1.1136884006843537,-1.7964715926316335,-1.933969905531884,0.8202815048475303
38,11.12560158,0.004878521,-44.39879,-71.23536,1.9004997188390762,0.2943754984194077,0.020965383426660364,0.9629802197149183,0.6417537140391609,0.21035862790116452,309.8547354574936,231.8000864922083,10.132576032590539,0.03701796102981683,0.06831914026500296,0.019560803470539328,0.05981237742788803,0.0005765155098285693,0.0003252862161344622,7.154437943317693e-05,0.042107780758489345,0.03778129646845945,0.03326719435849895,322.1861045008216,68.97616682159646,10.528885841369629,32.1290627471414,30.135916165784284,25.33359676483692,380.8770292942593,336.06841476049743,309.0665896685689,,,10.59130084754895,1.5074870893347794,0.06072892629581501,8.100663890720863,8.036419628535379,8.00073064310875,2.255528201571129,2.1417985110095,1.8869080874606878,34.50835086977425,33.34582205801629,34.545854273878014,34.116215023700406,32.10927971794908,2.436574555928935,0.9848317958631089,0.9280288435289382,0.012327363516915086,2.1985943414628872,1.1430037916867783,0.0417078915979776,114.43486877879204,105.24192283052663,86.60096495853307,-0.5122494600834102,-13.300329684943222,-28.518774862364637,20.937906991733676,-3253.0,-3237.75,-3222.0,26.53125,0.37725885335898446,0.05206298828125,-1.4958495382978072,-1.8972796568732628,-0.3416907915542943,-1.7857732743963157,-1.9423314314876754,1.600640639933381
37,11.08048708,0.004878521,-40.53979,-71.23536,1.8162378212197865,0.3205782871815715,0.0154992438486051,0.974820462290293,0.6462704583573857,0.13040834186637154,357.6439516889149,252.77600437721105,8.288362089430263,0.03421497796616105,0.049726833434735045,0.023265538926986754,0.06253758864935448,0.0005630047729774243,0.000317254791839695,7.238289186774071e-05,0.05052507919012571,0.03942928509955635,0.024444648940405985,259.8560771546807,65.39735972037037,10.528885841369627,32.24008619621885,30.000498471001393,25.41318303409949,383.38405078936734,335.9391949717325,305.63994800445096,,,10.944800458808547,1.693940656939417,0.045040316760008726,8.104245457073816,8.035166234790122,7.993502742584471,2.2584773669303924,2.135993232442204,1.894075168496722,34.50097334529341,33.4340491792192,34.55313170384426,34.15061179880798,32.85443457508063,1.6986971287636266,0.9809942602489441,0.919103934326444,0.0032387657069694728,2.3752436021303938,1.0998441503859768,0.018326124156185144,115.44513824235806,104.7357916529996,85.8996692957784,-0.27270857398269754,-13.055379766962574,-27.756750648968165,355.7844644158115,-4100.0,-4086.75,-4070.0,19.84375,0.27190709677927466,-9.8507080078125,-1.4892609055580444,-1.9008068539128193,-0.11661724693590989,-1.7726585538578408,-1.9482143163556482,1.8315970694197383
36,11.08048708,0.004878521,-36.68079,-71.23536,1.922817999067101,0.3341156626217313,0.012585770160978024,0.9809275648190983,0.6494110955973893,0.07471016288901759,344.42096285855547,242.56031359691278,6.838685488323324,0.030274932958434954,0.05761573483984001,0.02693896749215834,0.09710164093717567,0.0005755138790661252,0.00034130933608101895,7.193225598148121e-05,0.07240724975864947,0.05278767576282401,0.02437796331891255,257.05678080635147,59.40407021613578,10.528885841369629,32.43763800700705,30.191311642915004,25.15170396429985,380.2259673447979,330.1778705239972,301.038720527519,20.219928348302314,9.081608295076528,10.371667496239553,1.7131459448509683,0.03698343500176364,8.098817416321118,8.028121953339694,7.989175526844381,2.275147927756106,2.151177490089505,1.8856113938821466,34.49582322423053,33.46616972467427,34.54270984340788,34.14165519727386,32.94691667476463,1.5957931686432474,0.9794734162773615,0.8832843782590195,9.136571711040092e-05,1.6281039556808554,0.9811689890041533,0.0,117.24143447362448,108.22140517529951,87.92389476867247,-0.2589304205422991,-12.86816186771614,-27.69730108278071,332.0819949675395,-3983.0,-3975.77783203125,-3969.0,11.326324462890625,0.16745226336786656,-0.229217529296875,-1.273294893641903,-1.9091754625649962,-0.15035250172132839,-1.7323277013640255,-2.0,1.8512946631984897
36,11.08048708,0.004878521,-32.82179,-71.23536,1.867848879518178,0.30469033801533607,0.011741876753787791,0.9637789969371569,0.6488294471930971,0.06325938734385667,353.96474546924526,250.08830475990945,18.14477407116456,0.03697816300785172,0.062324511920986855,0.029004506247919472,0.11658351237092587,0.0005310348557290864,0.0003433577745066437,7.004649314779909e-05,0.09813790325939974,0.05315730074677592,0.023899609223008156,251.2968079410527,60.71727794470875,10.528885841369629,32.60193003125472,30.5987612837708,26.279821116077528,382.4535458018382,325.2621516972461,298.41545828952314,28.33714459783805,8.414419441861885,10.413955829130028,1.5576639575821067,0.03387157946885993,8.092992181653347,8.018765746563833,7.988856311144607,2.2873359445973658,2.177678434927765,1.9437080675919698,34.50431506210848,33.383676697404475,34.55695654564534,34.116949914113015,32.75491869336902,1.802037852276321,0.976880298125539,0.857437152409961,0.0,1.535642804481312,0.8970228164661577,0.0,118.92245134452064,111.31284491166568,91.1656894036895,-0.4312524041802135,-12.705138283793758,-27.134376182701573,50.188295312642815,-4189.0,-4182.1943359375,-4175.0,9.84027099609375,0.18793650406717444,0.17376708984375,-1.0905519271984951,-1.9075865201154776,0.3938518088677049,-1.6989871234140141,-1.9970980273400316,2.3909498362077364
36,11.08048708,0.004878521,-28.96279,-71.23536,1.619967103979194,0.31163496687459213,0.010893671982432691,0.937779869428498,0.6411022766418814,0.0717003989465262,353.93500996311104,232.6581717427115,20.926575601970452,0.024945971907850487,0.06345764128388476,0.026126541831746522,0.13283155480543116,0.0005210774130397056,0.00033779866191143077,6.995557777561739e-05,0.12244331168717693,0.07020070796995223,0.026383535039252438,256.0895622830494,60.982034283466795,10.528885841369629,32.61678353816382,30.520775660878243,26.189455372873446,381.9190917185451,325.6113274697712,296.2173957438084,42.6459566092774,6.91206200062846,8.900812688160514,1.6067044159634973,0.031338265459675683,8.090976797301343,8.01902041291463,7.988583118716761,2.2889511348372724,2.172821329970681,1.9526693068809382,34.48773858863796,33.38623852037465,34.57981234441113,34.122321636136306,32.72068781682138,1.8591245275897492,0.9780524954995512,0.816058599077417,0.0,1.5472365477817733,0.8410181300688929,0.0,119.40640698365937,110.91525918013411,90.32621682702926,-0.7005835791763957,-12.48394470365821,-26.932483532198063,355.3271276062312,-4233.0,-4219.77783203125,-4207.0,25.2117919921875,0.3476377902935655,-2.4688720703125,-0.9590446883323317,-1.91832651814841,0.6053686059526615,-1.6568506043908031,-2.0,2.63452515615443
35,10.7724287,0.004878521,-25.10379,-71.23536,2.0163730975069174,0.3437073142694777,0.011421944567737824,0.9245831183217913,0.638769099952779,0.06266018349665027,347.6266050040488,235.0227333779016,12.616995013581286,0.03132821576818671,0.05810934798570593,0.024958581352195502,0.10491626326855498,0.0005225722526815868,0.00033618981287694515,7.022587902249107e-05,0.09912405857368307,0.0643057971924667,0.025817547924905742,189.2286114610526,52.904385399424676,10.528885841369629,32.64352604021107,30.506854559519294,26.085264591073646,387.01541237998237,327.1855170113304,295.02829912974306,31.707883189348365,7.757849974199693,10.134006122376435,1.740083938277479,0.03305409416192414,8.114586640512616,8.020979398301753,7.988812157218937,2.2920271878842544,2.1700789740325015,1.9395402786366753,34.471097162729926,33.399229641071656,34.50696838180764,34.1246227301524,32.99972623940729,1.5072421424003508,0.97587199101492,0.7951994286013784,0.0,1.4798375777238006,0.8129587927200186,0.0,120.07194547512925,110.74586427174961,91.08273009187147,-0.6419077604834911,-12.272873646192352,-26.790340319483477,14.26460388700595,-4250.0,-4244.638671875,-4231.0,26.15277099609375,0.346590069009745,-18.15948486328125,-0.7777939334681252,-1.904664215136702,0.8974624778802625,-1.6404420442436887,-1.9448340278768292,2.8422965057570915
34,11.28733879,0.005524836,160.12821,-71.23536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,11.50090651,0.005524836,163.98721,-71.23536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,10.76507522,0.004985879,167.84621,-71.23536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,11.53478914,0.007339011,171.70521,-71.23536,1.6787847549958554,0.2671762003269648,0.021713028646155444,0.8767960544306187,0.48340104441228415,0.09656308140718549,342.0126219506864,273.46143622568206,0.27152138603279863,0.05234891363454332,0.0699756289418488,0.05202153123296067,0.09964410686351777,0.0005550168276380932,0.00041523142310241515,0.0001463302318037781,0.11866642118001745,0.0626630312819528,0.024011818002501514,197.77333533493444,80.07933201400732,11.200422372580098,31.857257725076735,30.642018776246008,26.60933282451657,365.65199725872304,312.8069380450368,281.3450265939501,47.42171504287374,8.943238720227384,7.763756932697389,1.2458505010713048,0.06589407648931889,8.077708297566236,8.020807010945028,7.996887638802493,2.202807411864956,2.1353701810919077,1.9202876491629388,34.41933520966183,33.522389628226776,34.48645474054559,34.16987336748899,33.025993663497076,1.4604610770485138,0.9762459454778507,0.7181734011759128,0.0,1.5224718575829481,0.6966743005365649,0.0,96.99877330434751,89.34079746590506,76.02088515664683,0.27657995470019614,-12.607084375907561,-24.89516012973766,338.07463959511983,-1798.0,-1647.5833740234375,-1550.0,138.6632080078125,1.888781506587501,86.17703247070312,-0.6076556811983221,-1.8960590222072349,-0.262059212846953,-1.5777510187989898,-1.9458942198582383,1.6838350070112853
